testnet address,score
0x82d03bd5674d4c2d886ffeee7a8b1bfc3bb8915ca60fb873,11
0xccc7370c24c51faa668b8e76fd3caeeeeff88ebe30301002,6
0xbbda8fdee7a9857ce8b6d27bc130b24fd36d63adfb8b8a62,5
0x6cf88153e344d86c423175584abdc8be6d43fb9a3657e807,5
0x789338dd12258f20dba59057d4fdf0aff84d60f6597a6107,5
0x624cec4e09fee019685b265f6ac09b0483f07b6ac531e9b9,25
0xbfd559e2bb3a7e3e2ec8eab8e53866cf88e7dc9bbf0c38cd,5
0x5aa2a01786254bd65d75d360eb7d03e946b06c224281f1b2,15
0x8bb24d7f3ad066e1c85a227e50a8b9823f67e3f2d9c7cd96,5
0x15029bb1f8c21567f9464c838475850c8b7138be470fea02,77
0xa28e13662da989c9488dd6d39315fd8ad9acd669ed72e1d7,12
0xfbf650c5a7780e18be5c22b28677454d3a740116752badfd,5
0x33dc83c0ff6fe13196ce7a7588a2984c98691d7930ac6ab9,10
0x8058fc16ebb203030cf5c5ced43cb7858b17964d6afbe7f8,12
0x9c7219a418545c9f6e1a70bbf732751b2578aea35eb862f2,75
0x76e5efa0878884309148d35a4ad8488e064552dcf1b34bcb,5
0x7d6d8f1f5501776f15b587c183c93657751047f77a82513b,10
0x4aa24128583c1fe97757cc095d1c44f7714d0269f8587330,13
0xeede5989a5fc157824b950592cb7d86d68381ac5cf6858b2,5
0x66a40899aea2e52deb837c9bd4d4c48945ffe16855b9ed9c,12
0x2ba63dd01aa0a37a89dc99aa0922b772206d293d8f930cd0,8
0x625d2de1f3527c189d12a8b323441dc3c0739496314363d2,5
0xe77f9e01cbb994d90c92fd9fe7d2a1d9f2ea80e0910d6de4,5
0xd942ae31eee8042688cefa1af9f35aa28f5687386c957081,15
0xfe99132427469c5db450249709418d69f0a0d0eaa990dbcd,10
0xa68932732b289644979aa52723b1269082ea724e9607ffc9,16
0x85ffbf0bca181667a8c5a837d335af2cfafb234ed4750c01,16
0xacd59da03bac93083e779f5d649ef5efe6937c15468773e6,12
0xf97d397f712252b718ede70999d91dd8f1217f12688c04fc,5
0x0a1392617799347f6493c7306ef1cf14d6ca41b80f0abf7f,5
0x574d50a3201e7a9569d125b9cb8c31de382a263630f286e4,5
0xc1188c465565cbcd1700fdb91016800d3685e8994afb68b2,5
0xda50196388d44cfd60695f2c59ae7626ecc046e347a36345,5
0x1deef39c0a3b4176b3a97bb86e45bea1c931e8975d6e6730,6
0x39489d38af9b2a3e8493f40825b064a152e5dad8f28178c8,5
0x891bb7f0e571ee82a275f37759155d137a1f1af6e901f06a,30
0x5f47cb6b03bdf5e022ac010acc8aedf06eb55d9fcf7511bc,5
0x04bcc9525eaabcf5ec729242797481f479ead78a4b967e90,16
0xa758d4291b032cf9d5d56fb6b995f4f6b4ac7361edb2b1db,5
0x000000000000000000000000000000000000000000000000,10
0xbd25c63492f429deb71af6dbe688da36e824168dbe8f0c5a,5
0x112d4a14a0a9d621cb93c892002023f65430f80030dd7c8d,22
0xc634fb4f1d311085f9a71da8d2b7a831b44e9f2c9c0d8aa7,66
0x817217d4ef6d712d4a37e62be592e64c991a4555a44aa775,12
0xf1cd1f6fbf30aa9c4c90e31b943872d1c06b74c40578c379,5
0xf2bd1c4a002c552c2066f0a0617dadf0c7d748824cbbaf13,11
0x7f370420950cdf573ff731ea4b316f50e29cb5ac1c14e016,6
0x61ddf3029d0c1b35cc68e0ac6af1fefc1fe5904ca86d61c0,6
0x3f7195c42f9da6b582f27466157d01225a4dd3528fb368fa,13
0x635c3f703323455d41ca3c171e1349d0cafc27b0fc880d93,10
0x082a60d78e301fd51b4cc32898cb3686214f1447a1adef04,6
0xd7017d60dbc3e3d593eb501d35bfc7b57b799bc861627a26,10
0x86a987d5ea4f572dbb6b615e8ea45b4393906b187d2a7fb8,5
0x00b9f43f0bcecc44c78d52fbacb3046c5b1f61ea02452f65,5
0x42955eb875558c01e9066ba4f7da37cff5197df25649467d,12
0x79934efcf65c8ac35aa569f3fec1ed2bedbac45e64e6df6d,5
0xee1d97b87d9955f2615e21482e1ef5f33c4bedf2fe9e9f51,11
0x4744701eb1a30441d80296c9aab7272a3a850b0d0e11d842,5
0xff1620d793e816fc27233fdc0327622b730bbc140f533e3a,12
0x6f94eccfa225ab4e4e3a0e8a1e820a999cf6107c41a9ad13,6
0x3ad971ea9a6cc94d07972c0a83ff00935b3ec278445ccc55,39
0xf1b2aa8ef6c680e0177908f4695e4f1d5cbd912811bc133c,6
0xe3bccbda7c2eb98964ce51ea7fc0d07e9c8e85ec42f58604,11
0x11b27c923d8e3beaa069b43c5b217fd5d9ab5edd36be182d,18
0xbd154ff18a2e8c4fb3420095cefc8dbe2cef29d435d9a4bc,25
0x2874123d4c487cd3c5e0b0a528df4105f41ecd186633ccef,5
0x00188f133faad91daee5faf555518f8eba4a756f84d26c6b,5
0x71cdaa1bde29b28b216b07d0eb30db698dde9fdcbc7d61a1,5
0x942e658b1f454ae6c4b306bc27df5ee001d7b58a5f6eb0b6,11
0x8422397fbe8c9e9a5c0accd711b6c046c3a08d74bc2cfb60,7
0x49e66770ad252fca0e0f58163213b0c332877e5a9f39641c,5
0x000aee18ad9b2d2213984d8cb0f18e990c39032bb23ff893,11
0x9feaabbcd0a788a0195536e7b2b684b271e1b9627ec0c710,5
0x027dd9e2768306316d1b9d006907a90143fa54c8335558de,16
0x19db1cf8a2817c55393a3878be3dc34490a922be7b4f8327,5
0xbe866dc92d0a525768970255cfb4d1fd0d2cdff6bcdac4fc,11
0x5853f60f6e520e6bf9d2858f8da68aecd345ffaa18d34d71,17
0x3b2318f8ba036fde422fc3fbf51f05a6a6ce08f96fdbdcf6,6
0x5bcd9a4d3527923637615a5da7bc87b6b08c109cad0b29ea,5
0x4cf0578b07aafee8d863b25c58dcf2a5340ba88e713d7fdc,5
0x48d0451092b49bae2af946b61541f21968ffc2653d12b435,5
0x82cb92ce4f52e865df83dcb726acddc728733b58792705a8,10
0x24f8fe218ec22b4a3a4f74a4d6e0a1d4fc4ab70f917f44c2,5
0xf6669b68e2bcf614f219ccd9779709a40387e94a4549c52a,5
0x0d157e512cc389c94016e15f758412e26840eefe047174a2,6
0x1a0d7a460330c80bfec2ec0183ce1f6e398166aead6ef916,5
0x82bad9381ffb2b48a08f8d184c99e45e55210014fa2c4fe2,8
0x94b2960245435e7a48145cffaefcb3302ea0699fd5f00632,35
0x624dc13a4ef61c57c86f2d436cae7a454d61c1335f12a660,11
0x4efcb3cfa6b2f667e9fe21b8bd4797813db462876ee040c3,10
0x33c7c3dd8961c2892ed152cf8ad8ca761ef314f365d588c9,5
0xa0af9b7565b1857640f80957cc50ce723f190ca6d3e01580,17
0xa6e3683d8b00fbf00d645297e4ee1102f966b1ef4380d2f1,5
0xbeb0a1498bc66e3bebe754e775ac57d6b18a2c7cb7260a95,11
0x9a9e20ffc4ba36f17616fbb9bd2f3dc33248daa8fabead84,20
0x5dbe3a30088a2ca0a829b810b68e1bfad8800a6f5cf9db6b,6
0x7027d6725ce1defc23be2090d011d4c90181ee62a1afa672,25
0x31979426ffb0e17b1fac4df9fd87abdb6e83111ada34e779,12
0x509be10fd205b2155d0e3db6cbce08323895933c59f8f81e,10
0x95800642e0e8ffe83e055d1c9bd22ec220ac38996e435abd,5
0x4ef8bc7d5a8bf3c659c0e11b1e5896ba30f6dc594f919ea3,9
0x5d4da669ff05a515ec0191dcc7cf30b7144024cd31d2fc54,25
0x684b6c90411ea2ef286ba40b2b310cfca50aab8684b6092e,10
0x39bc506b0510e6cb7c13982db2e8992d02a3b4f27af0a492,17
0x9542b4359b195e5c48126711580ec05f13d3c7cf1cd640cc,12
0xc291e0c322e05e1eadf033562991440e78fa3513b0509350,5
0xee38abfb1296bb1835c1a75784b045cf62f290209c04399c,5
0x8e0218d10d74c32a76ab3f793c200702620c1f01358dc45b,11
0x5900b63d7abc89bf47e757cb53ee96528e10e4b4d7b4acfc,17
0xa57d31cbff5dc37cf1407125dcfb3cd1a3511279f55d38bb,5
0xe01d43f051dd1133c3cbd093fafbeda66e7dccf87e4d3b4f,78
0x24b76bc7dd553cbac075c9f3623215c7d975fb0805af47e5,11
0xcb1804f949bb4b2af7b6dc209722109f8962ac6315d9d46d,5
0xdc494853c6070ec08be25e63d48468a34414344096d875df,5
0x08710f92dfadc696340ff743da0cc4a6515e943f4597200a,5
0x63cd34b6c25bacd5903097f3f721923ed4d8fd8d74ceb0de,12
0xec90067bbbfbc12e91fec32d08d423e24f5cb57bf0afb806,5
0x3c17274b2bb8c2f0895a7c3093f83d48051b407a4774cd5b,5
0x43694b142ed381082ae8909db8e5313a0441011660f33360,5
0x4f5da2e370aba4d047ae2c03c9adcbae14307c9f8e5a17db,5
0x0698f7d2eaeaff20c18cb2e0d20024f0d5e4a5d9c1075ee7,6
0x14f09c30508f718834c0d6fb00afbb963f88782a770632d4,11
0x4a4f5ffdc21bb2e79fa1a1f56c4d902e2f58c4891fea51e7,32
0x9592803f4a060249fca57c9b9236b061fc56a096a4921cf6,5
0xe8988419a46d17e59accf42b0056007639becddfd4003922,5
0xa075ba8544546bdd4e035639c7167c9c9a6850e270464bdc,5
0xf0a298b9180e59a89936e5701b114dabc6371994a8046488,17
0xee240ba99fa64c80e449af0a10217157703bf06845d4408d,68
0xab31a8c49ecb999bcd4207fd5fe91ae86086009ad9be15fc,100
0x8deffe6bc50b4b06f18c325be297fcdc6b1048ff61f4d02e,11
0xf45f92d1ecc9d9b9f8039d41d092572c494a4daf77c30147,11
0xc4a9a08e67a269789250b709a55493e27367fb7e4a6682b9,11
0xcd8de028a0fb47badecf15edd7ba972141077577c61eb8ce,5
0xcc590c8faaf61266997bdb6a245d1756f43aa979984b9893,12
0xbe919633a762e974f7f79e63bda12b5ea589a8970f7af495,12
0x8930c28d272b1d6fc4462499c019f2b5b055c107d5bc2a70,17
0xf66d466ed8430964e311b7083f6d5b590c60a69473bb8b4b,31
0x1b1fa7ceb7ca67895b523bff32e0ad0503ea460eae7560c3,10
0xe52e71455d72097d32b7c278606f1be969a8aa51edfc6e5e,5
0x66e8076d78bf18ce30916d617826dea5928cf70c98adb73f,12
0xc52821da835feb8ed5e0d67f0289d05c9ab33b06471fe177,17
0x46e6278f2a7815d6177ebc25b39b64c97f1434232f60fbc4,5
0x10a31a9559f77c1b4b835c7a45c14ed6f78e721df53d1b80,7
0x20cf831a5678fb0cff570603a41596fa3df7fe6bb43aec13,17
0x0976ef3168dec0851a69e48203c9d906b26a62fbffe340f0,11
0x5b7feac99484fd372b8f87f267348c588f26e53f1ae861ff,5
0x36433bc8207098563115471507420876130b1e0598cb5309,5
0xdb6926b07254f024b960350204be6d44fe4ec7efde2d2c61,25
0x898a9f1bcd847cf10662449d39453a4543c3a78f4963bc10,5
0x26bf8108edb970513b2b3067d5614d05e62ef52cc316c4e5,5
0x7ded58d7e89cd977e62617006b345b6778fed6e0333da4dd,17
0xc7bc2a81da5a69730122168284fd8d7aea0b2ec2c3a1f70c,10
0x04c009bbfde2230a4b1c178757b40b4f4037a4fa8cd03885,5
0xc379d8576cce75b40cebe613b4f126dde07c765cb611ee5c,9
0xa266d1915ea33e18551adfa75f67a9a174a41e806855e3ea,11
0xebb35a3b32b7cf527b3945c3265744ac917920b1ae597fbe,100
0xd29ecfa622fa8917586871a04c0ea3df23a3ce61ce217461,5
0xc8c0c5c4ca58c35c90178b5431f85cc45a8d27ec00ef08e9,5
0x466b65b9cfcd115b17d559f0289962121cf947865bec459e,5
0x8f541bf62593a351d0948c40e9f82fdc23612f94756dc527,17
0xd923034eed59ac8ebb99c8ea1c925a41b940fcdac341c890,5
0xeed47d9fbf1439348f80ada0e22575dcb4bf868a0e843355,5
0x918b40c4399512cd71c900a3bdf537d8bd48fb01a5aeec3b,11
0x5a3b1e68bc424e573c4e961e5c0b9b9f269d74eb19749974,5
0x521d7f692c5b96f74189b15c8ad685b91c2f2beb03828ef4,11
0x7c4ef3cdc0b84bc0161f971d6a9c6c2d5f9bb0e0008701e6,17
0xde006f263b9f8805ec85300fc96d54c691b5fa1337d94a28,10
0xd7d4122fb5e149ec86f806418d44e9deb5ed7929793347e4,17
0xfa0fa70c47e70d6c8a1464cc3ae7346485ef2ee3e4be7079,8
0x7e2f4aed4afd517887f1105f64c265610da6b0cbeaae539a,25
0x149d3adf1345e0a8a5ad713760c2156ac92bfc3b4c6c879b,10
0x860a131ae2a4cffbfbe2a75b6f48c14d5b9c900362ae522f,12
0x1ecb9cf494f44153542381671fbf7f630eb817295324b1e9,6
0xeaaaf72f2ae1a9d9874d193b5ce77dc0a73170212398f847,40
0x0c77fdd55a756da09ffd587095b646a79894c3a07442c67e,5
0x778d6aaf151bd509e9cb0519ae813e179b9a1a9667ad2e76,5
0x5f69c5bbffc11c95b0ef72d9505c4e1944a3d9ecfd82316b,13
0x80095ed2863d09e3e0b02837a679092ace138035d9218497,5
0xb59c52860fd11acfc7378e3278dc7b34a62768cb6410b8a9,11
0x548efcb13a2ccbcf1c27c2719bbb5fe6197078eedc4cdea8,25
0x9ff19ad8d52565bbbd9a28b345f389a62488367bef213ccf,10
0x259a5834e7575ef7b880100213d1057d91c0c509216f242b,5
0xc72c9e6e756d068993b57ee501eedf3d6c823294ac069d8a,5
0x1a99f4022e438fb47c3ec89f3a3227e77d37394c6b800916,5
0xe6a702732fe6adfa1e545da9e366e5ea99a8c00fe694b447,10
0xa562402d8cd7827d69956fa0c0a3066058e577ca761024c7,5
0xe9abded0b962fabb6521621ba7f5e528eaac59a5206171f0,5
0x1fe004873a5f835a88183fa1ee5c6d89486933dbb58567c1,5
0xf4ed0ef0cf49517ccc6e7c0d5da9d95c63c20469f484cd45,5
0x39af711e492db9249cc03134459078deb5f4f3f118f9ba2c,30
0x449b071f7a5f830df5a01e4336f8e0b40d8cf8f228bd2610,10
0x1528455703aed3941f57ed9786b48d6f07af994e7ef0d32e,5
0x89a29a3514c024074ae5b73426952ad60d2c1e9f8b565fbd,12
0xcf597504a9e33959a72f751e20bf4f1e0d87e622f7d0f706,5
0xa70e9175385d815a474189bf8f767decfeae3498ed1b30bc,5
0x0855888960538f93552a3bfd603a83fdec5d7b9b268ac033,10
0x379598290f5a120285d9f24aac6e79c1ba964e8f5e0d97bd,24
0xf34c4fcbe946554c80ca42f582ce19f30da2e726ad1a0975,5
0x1f61db2455b93f25a965b118192bd2a6282435ade61347e4,5
0xbe1b1a2cc8245341897074eef4b538d7e596c6cd329ef45e,12
0x7bf918868687e367246fa989b593a8414ba718277f85c6af,12
0x04036f128329349f9ab09f0f07f9258f0d2454c90e4da3a7,5
0xd37b8fe135eab6cb546d1cb01a5e28bccf7b16d55550d7ee,12
0x1cd4ac57f45ad01b71f2dd4594f444f6818045ca2dda118a,12
0x80b4e719b4ea33aa18ff0806655feb5966a41479ad835400,16
0x55383910eda7697779fa5202ae7906706b17b9262494b7c7,5
0x0380dc427fe1405e1d78dbc29da1745d804a353683354358,5
0x81174e0ea3ad12545e5b5a81a43fc0ede57e1dbba866da1f,10
0x99bd34c6b5fadbabd9fd14d8f98fee5e5e119b9641c5f0c8,25
0x753e14515222b17615fb8dfa998cdc7a6dee8ea3f88f74ae,9
0xa79957661fa6f50fd2b3b92b507cbc9a8f85c513a4193f21,11
0xe684c1c27310150889bc773bb28a2b6d64049b0621165bb0,5
0xea7bd5c3f513d368c196026c5b40e48368d132cfc4ac6799,5
0x00211fce121c111bc88ebf6d2b24a5683a16a59fae7ae67e,17
0x2c575a278b5cd1decbafd130df39a5a30c65ffcb27bcecfb,11
0x9a337406ed8604d7d2baa3d6a1756c25f351fc60f47d7be8,15
0x5a47f03777cd77af98f06f0bc75b9d033e019ed32c5b7e44,5
0x2a496541a824505637ff01fa17d14faa1c7c054c81655d8a,13
0x963534331a620c8bc40248c5f9812667ba037c83ee70c51b,12
0x2664dc5270e86e4d5bfd0bf613355d4af1dabcd48a89f723,14
0x35a4c8b4e8baa44f8cd92166a438eb94825a515b28a20120,10
0xa6e32e17bebdbefea5aa0446576b598683210e0368254e3d,5
0x2383909da863ed646d073db3b66cb37de3aa31822e865315,5
0xc45ef45b7293f193df06b3885ed424024c3f425d77598a55,11
0x7d95c5a89b479eef0524defae30b411da0aa39554464d552,12
0x00b1ee15dc941fbbc9a38428b03945e26b20213ac92ce610,17
0x22e895caed18cdfac535c85308bd33ffca48971558373d66,10
0x9d28606df52a8fec43496f09e31540e9d80a4e23b6d5f755,5
0x4029f9b93cc967c392c945f080e3d957ec1fd221999bf4d3,5
0xd3978a2c52836db80f9d16ad3fe23092ad9c99ce7c608e32,12
0xf47ad311d76b058b1cbef816a8cd084f25334b8356af3e62,40
0xdf2d3de151ac73fc9c9429ca6d1248f22ec3354ed6239c4f,14
0xca42cdb64fd62bb1a79f89e759f0f541dd5140e2be29433e,36
0xcab70bde9d3b70c24605222946b26c995269ec2307bf4471,5
0x765b21931288d04e2a0a016d38756c2e82d68d1768e3ef56,25
0x4f1850561de000379897e170e8e80becf6a8ca25f78c39eb,6
0xf6d6d563427b4d5a74bf06b7b73d27eeeb514f487bda9196,5
0x036e41f6cc9d8875712f9aaec7334836501d06f16f0db79d,10
0x53d29426d7f086aee5daf4037219267c83f40b115fe8f19b,25
0x37c417f27c38bd37c5a2942ff8af1f2ff49e16d07210ace7,9
0xdc219721eb2e11a5456655b635c3ccb90d0aad6f2299251a,5
0x58cfa84e36784259d7763047b723c0961a4b5b8c5b1f98fc,5
0x064ba61fac807cf70ad80502300ee43503b2ec618089a50c,42
0xc409fd5a7a561fe978c0c120b25a5cc0b0acb7e0e55392d2,11
0x2df6b5dcb9444ddd78e5155ada7cb88b78589744dcc25857,30
0x9dc8c4f8344424bf074358fe52b72231f090c3c1c4131c96,11
0x9afbd62df64d1f36c84dbb4e3fd7447a4c6e12d1ae2502ea,5
0xf7ca0e38d78bf1d1cd54c0c5f2b2579df474a32535d87a17,25
0xbdb2c0dbed696c24618f76ddd6a5c88f5d5efb9c7fd383d5,10
0x215f742448283bfe893d0cc4f0a8b1b105aea1c6f6278e5e,5
0x5a370a42f816dbe8f5e545c4a21b44f6cc60aa5904fbf866,8
0x173edddad1338c458ee93edaaf701596b58b129e0fec0e17,11
0x56545f91ebb8fb9b44a88bafaa2df8b7a58e68a229455f4b,5
0x00e44877d2c3103b09fde9d942cb49886bf47d9f1fdcc24d,5
0xb15d4a27148763447b0c7362676299ab3308e0482dad10e9,11
0x7418e9a55411f114737779349ad4ada61efbed041d52d182,5
0x192d4821ea347081636d0c1677fa1d9a10ab79514fdf5877,5
0x171712f71729605eb334812bc7315bd4ee138b08c8a32955,8
0xbbacea06670d3c85981e4935aad6374d2257bd91acc1c1fd,6
0x7a9e50362414624269b12dffa40be25112b5a7355990304e,6
0x00033659ee095c333d3903ae8a68dbf3e1c9067ca9aa1d2c,5
0xf9a3cd9bf6dc3f4609e8a9ad3a2018990b2fbbe2f1a6abdb,5
0xc56b5f50984789699712e5e387ae2412f704a254a3972278,12
0x539c759ea772b7e11e312d1051f05d07dedcc8536d80bc65,5
0x68344357fc18d2094a5bb9f99fae7044aa056935fe08fdfc,25
0x4e1db13e6d7595a6adbc61d17abd08f7656ff1e5d549684c,17
0x7dbd364ab5a1c03756241fc2bf7b69864eef3468b8af1324,5
0x11f181cf66899211b8f57dab6bada2a8df0f7a80c582b752,15
0x368bc76a6e8707344d79034ff2173febafb879a60465fae2,5
0x25fedce66a9adf9f53f5b3aee7d4a37657b47651165c1d6b,5
0x7f91ca06db2f2547df963089c179305403296f688f5d660b,17
0x718f31ed12c04a0ab33d9789cb3d15815e8d18f5c1199b8e,7
0x6de0eba37f031d912e208b23d6e764f2ca6d4faa2393ba19,5
0x1812955a3eece608e1ec67ab1583b35e874c788f4f6a2044,30
0x6c0928c8b432f8dfa1a1f25e6a40b375086410201d459c07,10
0x081f0be655d042a04685b5d3f9e6b626d3c43018a88b40e6,5
0x6b045e1320e7049008f8f562818594a4b16267a2d84dc239,5
0xd61260ed600ec64cbed9c431db3804e75cf15e8813d26219,5
0x1ade99d824b8c229a90f66000aef5b5935b1e566c14e71ab,5
0x158c6df86034009721f2c64783732d8c9d2ef931d947cbb8,15
0xa2d4537805c69c8f9404cd564beea929664813fa20522502,6
0x19f01af0340d7567b89dbe27bbe6702c3b833f2f0d34ad40,5
0xf7ec4d2723b80fa702e4b795e5c81e08f9782753b850cc0f,12
0x68614afb3730880f026c5e2219c349319b9954579a80ef8b,16
0x9e54d4e1d86a33df9452f3eb670e86d6ba1a0911817e95b7,65
0x39f09df1bb1c6df958b3c79196a6fd800735d691ccb46d16,5
0x2b9f3989d8a053b99b9f73d50e08b6cb3bcced3eeca90a37,17
0x85edad33fffb8ab5b0d4846aa5e764274c32da963a8039d3,5
0xb37713e3e3f90278440afdc5a14f3de6de73296051e1feeb,5
0x0c2a52e30a5caa8e969d7aa99bd2bf48b45106b58cf3028e,5
0xf9f291ce63cfcde97aee53e3e035ed333e3d268a98cecfeb,5
0xb0021cd7ecd10190043a0b222ea3381a31a2453d209ebce5,10
0x17354b7c1b2de4cba3da500e92dd10d2dfced1d5da6f7fd8,5
0x425a20b8782f8668b7e6f6fef80f3e24ac68d1439665abab,15
0xf3ca352a5994ee15658bd0b117c90c1c0c744c63ef5db288,5
0x68917055f4759ec89162494968d47eba10fb75844d9a06b3,42
0x4faf69c65d604dc5d24c556b9805ea5cab08a789d0a66c9b,5
0x734914451add69643a01f9e028b8f951c16f243e8780304a,12
0x00e6d682245c823dbd2183d29deaa761b98132d6e9c2f481,7
0xdc1782023af656df717dfaca79a05cbc431be164da346837,5
0x97e2c11e21a1fc520ef5464f4daacffe486b3424a217e1ba,5
0x9ebc5b9551d19fb96144805a22f68405345cb29bd06ab011,10
0x6e40d0a7fd5768e03c0356a36375998df0e87cfd0a1b542d,17
0xa8c525c3c05af57a079110c7fae2d3bdcae21230cf19a332,5
0x53031230ddf928fb79d8a3d3dc17e7b798eeab68be491b92,5
0xb8ab5473459e144b9306cd9aaf3a359acd29d8c766706f38,12
0xe1cccd33b9299e5624e6956a3d79561b4390bc764e6d0f62,5
0x5023b99f1a4f53c7f7c82b944cce986cace39472884f127e,5
0x3ed78bc3610eb65553607c6a5c17a01ab0e61bd29668b5fb,12
0x5ec65a61af0aa5fad5dcb1a53df92ea7b44294d0295a2e91,6
0x026ed77bc9f49d2f70775ff062c62becb3ae893e92a801a6,11
0xe8f254736088fad2c27552722a50e8ea49479a6917fc2b47,6
0xccffe36e61fd88a7684d58fff5c350b496dfe62972bce31c,40
0xdfbc5e9659637190352fc6ac84bbe3e6e38c8194037754ef,5
0x6ee57bc93e0b6414291cd27641e7e3f3a6a164187eab94f6,5
0x2ff3b3ee4cb5d910754ff6cb2fde203605d2081083057b8a,11
0xc40113b638cec0df154203e413441d4722dedbc73602f37d,12
0x0482badbccd62e94d8abd3f54f3683544f78627e1150d7ea,5
0x689c7a41709b1f338b9ada94e111cfadfbd987ed4beff8c9,5
0x8384e0690ab72e38ffe33178cc16cbc0c26ca2144fa2ef08,6
0x063119c50a8817e0a9ea5a6d79a58d70625ecec9d49cda17,10
0x8b693fcd66ddd4cc64acf1d7401394b9c0cfd5274406e308,5
0x27b5bc30b5cb0a33928d8881fdec044749fb401b11ace678,5
0xb8d8ed2f7acab174b62e7c03be53c426e34cbadd75503061,17
0x0e2681787a56dc3e66e405509e498b2bfc9f6d31de39133a,44
0xee04528574a4ad0be3ea71fe594bafe80ed85ff53d5c8f8d,5
0x9b826f528bb71d06b31ac897e7adcb067d4307dae641c3ea,16
0x01fac3b5cf4717d15a5b374778054e737e384c8390b094ee,17
0x91acf559a438595de661f128bac38625bdfbde54bed6bcad,6
0x0dbb8962c054845910067c4821c8c42fbbc0632f2a743ba4,5
0xe469b18888911ba0df600a93a987945f386024ed5f16842b,24
0xbb08fe4c6d6a2a5040484b99c18bb6bb9bd35a6ac93e9594,6
0xebbbf0deb6331eb26ff3704e8988d89b891041b60d40c81a,5
0x0b24c09a54c82e1c23436679540a791445bd700f7c898249,5
0x398fedbc330346f1fe1dce653e0c252a45a469e1695c6d73,10
0xbb7d15cc50593d5c861f84dc3db6e9d57a1b803da13c3695,9
0x10bd64550ab5824be2f024d3d94a242dd4a923df3699d62a,11
0x253ab56e697690c4fad57026abf79ad08170146a7f0ade25,25
0x598415d7da9243028f83fdebf77f5ad904625fc0587dd35e,5
0xd55cdd0993cfec1505d1353954bc00f8636db68538d1d730,12
0x239c3c9f13610f7e7be61a954be2c09595f9c2a264c5ae80,9
0xd8650b663129330cd40b2cf32de1f10f85a42d5b1eb384df,5
0x065912ac8490cdaa20ad4d37f1283592f4202928720051af,5
0x0027be9a26840d4107da118381aa82f5fad2863ea5c969e7,5
0xabc5779d788d515e149fa143fd6815080623a73f84bf5b33,12
0xeb08ed142391e9f9d87e6c1799c07933d09e5c761155e9a8,15
0xf788a9224bddc0e0e55bb78bb2b3a9652f5c479f2e15c8e1,5
0xd5c684d91b64636c51ac2f69f9ddd9f0cf9d73b617d4df0a,5
0x6f4b06fed442d384e4e8af2c06fe8c48bbfab4017e11b53c,12
0xe6c0c59b8ed6289687366560ca56354da5d2660468cd8c22,5
0x10500b2d4c806aaa8ed57afad5d4ea0882d9352f2189216b,6
0xd7a1b0ba2dacb8ecd920a8c39a8026dd5ef96d0f5b194b58,25
0xf175a2b26d3a7f9abe873ba967da9135a7fb9beb08620099,6
0x2821490c071a318d2065fb166dace5ff16e1447f165216d8,5
0x6340b231b36d4355e0587a63200c7397fe3bafca0139ace5,5
0x44a8224083b048fd92272867f7b6b2bcac667f340eb58030,25
0xf3ff937a1f845525fe76cebb73b22ee5b3f3068fb4195a26,5
0x7ce605ffa3bf3c262d5cdf324b67e3d9425ce4a1e21467be,10
0x14ac125817e9ba3e20634d170f098c3e9e3dfadf89ba04e7,7
0xa4135258518bddb65034f2011e010e774807b25ed42b28cf,9
0xdefba04397a3924997ce1a51ec9e209d2dc719f601ababf7,10
0x2dbb36181a4278e00cf6b9207493ef70d656135be1186d9c,6
0x5ae3611e2b970e39c17c3084153249fae09bc3c0bb4a9cd4,17
0x2042d4b256c2bbbe42150df6a8283d2062cab8df96bafb6e,5
0x9ed70345e2826910f5076e0c7ac1024968e8f3f2d7db89d9,12
0x66b4fcb25292fccc2d8d54958e11794a210fc1f2964926fe,5
0xce349f5498ac1613110d6403069ca1377d3d5a47becf8ede,5
0xbad3ac949c79ca093ab5365c0110911f5155c6f5d638ad25,5
0x482075d3fb2b0ee5b02cb73fbf492dea8477b594589a28ba,12
0x0504321538b2dd8ef7c786635adbd2ee96d2059ca23294b8,11
0x5bd64304b102eedfee4e0e783ff60bf0679b1ab256e398e1,5
0xd0bf7fba0a88bd7a8b3024e01cdd30a34378c476d8e184c0,14
0x07759c2185706c94ee21333ed4d0d503b85b3ed7e6dddfea,11
0x36bc8035694dc2e66a7569e193703ad1a64046c4aef1e55f,10
0x763396d4eeb4ca102285879eefefb69c8e8a6928a4140855,5
0xfece3804b8303d677d5bb772f54b7165d07d82782b0fc433,6
0x067b31e1626d3c02df63f10029431e1e3bc728806ab0e0ad,12
0x04b74edc93ce43bf88bfc623e86be33d7b4267ec6f153d82,5
0x2a7f505150c33293f9397ebbc2d72ee1e7107cbd9bd99c3c,10
0xc9fa8456347818bf1d46e6809122d6c320b4cf4f023491ec,11
0x19ed1ef75eb0acacc171b7acdcd55574a70fb587127450f0,5
0xfcd0fd4f0a4d9df7f11dee2477a20f8044e9f75b92064e73,5
0x9ac35fc61c461e5c4b9677485aee4f0047746c6a169423dd,7
0x2efe8cfb8b3f0c38f7e8cb25932e33c0272378d6c7f121f1,9
0x766838da7ca6f9d589ce1e931e3d31b85137bc4d000000d8,25
0xc834197394357010f56c8134794d31faaf004ae34a1cf513,6
